timestamp,energy_consumption,site_id,airTemperature,cloudCoverage,dewTemperature,precipDepth1HR,precipDepth6HR,seaLvlPressure,windDirection,windSpeed,hour,day,day_of_week,month,year,is_weekend
2016-03-03 03:00:00,51.32899999999999,Hog,-3.3,,-11.7,0.0,,1019.5,40.0,2.1,3,3,3,3,2016,0
2016-03-03 04:00:00,56.833,Hog,-3.3,,-11.1,-1.0,,1019.4,60.0,2.1,4,3,3,3,2016,0
2016-03-03 05:00:00,70.267,Hog,-3.3,,-10.6,0.0,,1019.7,90.0,2.6,5,3,3,3,2016,0
2016-03-03 06:00:00,68.89699999999999,Hog,-3.3,8.0,-10.6,0.0,0.0,1019.9,110.0,3.1,6,3,3,3,2016,0
2016-03-03 07:00:00,66.611,Hog,-3.3,,-10.0,0.0,,1020.5,130.0,1.5,7,3,3,3,2016,0
2016-03-03 08:00:00,66.538,Hog,-3.3,,-10.0,0.0,,1020.9,80.0,1.5,8,3,3,3,2016,0
2016-03-03 09:00:00,53.44300000000001,Hog,-2.8,,-10.0,0.0,,1021.6,0.0,0.0,9,3,3,3,2016,0
2016-03-03 10:00:00,51.524,Hog,-2.2,,-8.9,-1.0,,1021.7,,0.0,10,3,3,3,2016,0
2016-03-03 11:00:00,52.19600000000001,Hog,-2.2,,-7.8,-1.0,,1022.0,210.0,1.5,11,3,3,3,2016,0
2016-03-03 12:00:00,51.234,Hog,-1.7,8.0,-7.8,0.0,-1.0,1021.6,140.0,1.5,12,3,3,3,2016,0
2016-03-03 13:00:00,50.653,Hog,0.6,,-7.2,0.0,,1021.0,,1.5,13,3,3,3,2016,0
2016-03-03 14:00:00,47.361,Hog,1.1,,-7.2,0.0,,1020.8,290.0,3.1,14,3,3,3,2016,0
2016-03-03 15:00:00,58.916,Hog,0.6,,-7.8,0.0,,1021.1,310.0,4.1,15,3,3,3,2016,0
2016-03-03 16:00:00,55.523,Hog,0.6,,-7.8,0.0,,1021.1,310.0,4.1,16,3,3,3,2016,0
2016-03-03 17:00:00,60.479,Hog,0.6,,-8.9,0.0,,1021.0,310.0,2.6,17,3,3,3,2016,0
2016-03-03 18:00:00,57.451,Hog,0.0,8.0,-8.9,0.0,,1021.0,340.0,2.6,18,3,3,3,2016,0
2016-03-03 19:00:00,55.772,Hog,0.0,,-8.3,0.0,,1021.7,310.0,4.1,19,3,3,3,2016,0
2016-03-03 20:00:00,58.715,Hog,-0.6,,-8.9,0.0,,1021.6,310.0,2.1,20,3,3,3,2016,0
2016-03-03 21:00:00,58.584,Hog,0.0,,-8.9,0.0,,1021.6,310.0,1.5,21,3,3,3,2016,0
2016-03-03 22:00:00,64.434,Hog,-0.6,,-8.9,0.0,,1021.9,300.0,1.5,22,3,3,3,2016,0
2016-03-03 23:00:00,60.371,Hog,-0.6,,-8.9,0.0,,1021.6,0.0,0.0,23,3,3,3,2016,0
2016-03-04 00:00:00,56.357,Hog,0.0,8.0,-8.9,0.0,,1021.2,0.0,0.0,0,4,4,3,2016,0
2016-03-04 01:00:00,46.678,Hog,-0.6,,-8.3,0.0,,1021.1,0.0,0.0,1,4,4,3,2016,0
2016-03-04 02:00:00,47.282,Hog,-0.6,,-8.3,0.0,,1020.8,200.0,1.5,2,4,4,3,2016,0
2016-03-04 03:00:00,45.437,Hog,-0.6,,-6.7,0.0,,1020.3,260.0,3.1,3,4,4,3,2016,0
2016-03-04 04:00:00,53.927,Hog,-1.1,,-6.7,0.0,,1020.2,280.0,2.1,4,4,4,3,2016,0
2016-03-04 05:00:00,60.389,Hog,-1.1,,-7.2,0.0,,1020.6,270.0,2.6,5,4,4,3,2016,0
2016-03-04 06:00:00,67.176,Hog,-1.7,8.0,-7.8,0.0,,1020.2,270.0,2.1,6,4,4,3,2016,0
2016-03-04 07:00:00,68.20100000000001,Hog,-1.1,,-7.8,0.0,,1019.7,0.0,0.0,7,4,4,3,2016,0
2016-03-04 08:00:00,68.27,Hog,-1.1,,-7.2,0.0,,1019.4,140.0,2.1,8,4,4,3,2016,0
2016-03-04 09:00:00,62.077,Hog,-0.6,,-6.7,0.0,,1019.0,160.0,4.1,9,4,4,3,2016,0
2016-03-04 10:00:00,51.24100000000001,Hog,0.6,,-5.0,0.0,,,160.0,5.7,10,4,4,3,2016,0
2016-03-04 11:00:00,51.029,Hog,0.6,,-5.0,0.0,,1018.8,190.0,5.7,11,4,4,3,2016,0
2016-03-04 12:00:00,53.822,Hog,0.6,8.0,-4.4,-1.0,-1.0,1018.6,190.0,5.7,12,4,4,3,2016,0
2016-03-04 13:00:00,51.914,Hog,-0.6,,-3.3,3.0,,1017.4,190.0,5.7,13,4,4,3,2016,0
2016-03-04 14:00:00,51.76300000000001,Hog,-1.1,,-2.2,5.0,,1015.2,160.0,6.2,14,4,4,3,2016,0
2016-03-04 15:00:00,52.21,Hog,-0.6,,-2.2,5.0,,1014.4,170.0,6.7,15,4,4,3,2016,0
2016-03-04 16:00:00,53.24800000000001,Hog,0.6,,-2.2,-1.0,,1015.2,190.0,3.1,16,4,4,3,2016,0
2016-03-04 17:00:00,62.408,Hog,1.1,,-1.7,0.0,,1014.9,190.0,3.1,17,4,4,3,2016,0
2016-03-04 18:00:00,67.08,Hog,0.6,8.0,-0.6,0.0,10.0,1014.4,200.0,3.6,18,4,4,3,2016,0
2016-03-04 19:00:00,68.318,Hog,1.1,,-0.6,0.0,,1014.3,220.0,3.6,19,4,4,3,2016,0
2016-03-04 20:00:00,68.123,Hog,1.1,,0.0,-1.0,,1014.1,230.0,3.1,20,4,4,3,2016,0
2016-03-04 21:00:00,60.402,Hog,1.7,,0.0,-1.0,,1013.8,230.0,3.6,21,4,4,3,2016,0
2016-03-04 22:00:00,47.362,Hog,2.2,,0.0,0.0,,1014.0,260.0,5.1,22,4,4,3,2016,0
2016-03-04 23:00:00,46.386,Hog,2.8,,0.0,0.0,,1014.5,290.0,5.7,23,4,4,3,2016,0
2016-03-05 00:00:00,47.315,Hog,2.2,8.0,-1.7,0.0,-1.0,1015.1,300.0,6.7,0,5,5,3,2016,1
2016-03-05 01:00:00,47.051,Hog,1.7,,-2.8,0.0,,1015.9,300.0,8.8,1,5,5,3,2016,1
2016-03-05 02:00:00,45.207,Hog,1.1,,-2.2,0.0,,1016.8,310.0,7.2,2,5,5,3,2016,1
2016-03-05 03:00:00,46.985,Hog,0.6,,-2.2,0.0,,1017.6,310.0,8.2,3,5,5,3,2016,1
2016-03-05 04:00:00,55.933,Hog,0.0,,-2.8,0.0,,1018.5,320.0,6.2,4,5,5,3,2016,1
2016-03-05 05:00:00,63.082,Hog,0.0,,-2.8,0.0,,1019.7,320.0,6.7,5,5,5,3,2016,1
2016-03-05 06:00:00,64.898,Hog,0.0,8.0,-2.8,0.0,,1020.4,330.0,4.1,6,5,5,3,2016,1
2016-03-05 07:00:00,68.331,Hog,-0.6,,-3.3,0.0,,1021.2,340.0,4.6,7,5,5,3,2016,1
2016-03-05 08:00:00,66.855,Hog,0.0,,-2.8,0.0,,1022.5,330.0,3.6,8,5,5,3,2016,1
2016-03-05 09:00:00,56.93899999999999,Hog,0.0,,-3.9,0.0,,1023.9,330.0,4.6,9,5,5,3,2016,1
2016-03-05 10:00:00,49.611,Hog,0.0,,-3.9,0.0,,1024.5,360.0,3.6,10,5,5,3,2016,1
2016-03-05 11:00:00,51.53100000000001,Hog,0.6,,-3.9,0.0,,1024.7,,2.6,11,5,5,3,2016,1
2016-03-05 12:00:00,52.277,Hog,0.6,8.0,-3.9,0.0,,1024.5,0.0,0.0,12,5,5,3,2016,1
2016-03-05 13:00:00,48.541,Hog,1.1,,-3.9,0.0,,1024.2,240.0,1.5,13,5,5,3,2016,1
2016-03-05 14:00:00,51.159,Hog,1.7,,-3.9,0.0,,1023.7,0.0,0.0,14,5,5,3,2016,1
2016-03-05 15:00:00,51.346,Hog,2.8,,-4.4,0.0,,1023.7,,2.6,15,5,5,3,2016,1
2016-03-05 16:00:00,55.816,Hog,3.3,4.0,-3.9,0.0,,1023.0,150.0,2.6,16,5,5,3,2016,1
2016-03-05 17:00:00,61.03,Hog,3.9,2.0,-3.9,0.0,,1022.4,200.0,2.6,17,5,5,3,2016,1
2016-03-05 18:00:00,69.969,Hog,2.8,2.0,-3.9,0.0,,1022.4,160.0,3.6,18,5,5,3,2016,1
2016-03-05 19:00:00,69.484,Hog,1.7,2.0,-3.9,0.0,,1022.0,170.0,4.6,19,5,5,3,2016,1
2016-03-05 20:00:00,69.53699999999999,Hog,1.1,0.0,-3.9,0.0,,1021.3,160.0,4.6,20,5,5,3,2016,1
2016-03-05 21:00:00,66.14,Hog,0.0,0.0,-3.9,0.0,,1020.8,150.0,3.6,21,5,5,3,2016,1
2016-03-05 22:00:00,55.672,Hog,-1.1,0.0,-3.9,0.0,,1020.3,150.0,4.1,22,5,5,3,2016,1
2016-03-05 23:00:00,51.067,Hog,-0.6,2.0,-3.9,0.0,,1020.4,160.0,4.6,23,5,5,3,2016,1
2016-03-06 00:00:00,46.622,Hog,-1.7,2.0,-3.9,0.0,,1019.1,130.0,5.1,0,6,6,3,2016,1
2016-03-06 01:00:00,47.917,Hog,-1.1,4.0,-3.3,0.0,,1019.0,150.0,5.1,1,6,6,3,2016,1
2016-03-06 02:00:00,48.95,Hog,-1.1,4.0,-3.3,0.0,,1018.3,150.0,4.6,2,6,6,3,2016,1
2016-03-06 03:00:00,48.306,Hog,-1.1,2.0,-3.3,0.0,,1016.9,150.0,4.6,3,6,6,3,2016,1
2016-03-06 04:00:00,53.612,Hog,-0.6,2.0,-2.8,0.0,,1015.5,150.0,5.1,4,6,6,3,2016,1
2016-03-06 05:00:00,61.482,Hog,-0.6,2.0,-2.8,0.0,,1014.7,140.0,4.6,5,6,6,3,2016,1
2016-03-06 06:00:00,67.683,Hog,0.6,6.0,-2.8,0.0,,1013.6,150.0,4.6,6,6,6,3,2016,1
2016-03-06 07:00:00,69.075,Hog,1.1,,-2.8,0.0,,1012.4,150.0,6.2,7,6,6,3,2016,1
2016-03-06 08:00:00,66.854,Hog,2.8,,-2.2,0.0,,1011.2,160.0,7.7,8,6,6,3,2016,1
2016-03-06 09:00:00,66.02600000000001,Hog,5.6,,-2.2,0.0,,1010.5,170.0,8.2,9,6,6,3,2016,1
2016-03-06 10:00:00,59.346,Hog,8.3,,-2.2,0.0,,1010.0,170.0,7.2,10,6,6,3,2016,1
2016-03-06 11:00:00,61.253,Hog,9.4,,-1.7,0.0,,1008.6,160.0,6.7,11,6,6,3,2016,1
2016-03-06 12:00:00,50.765,Hog,11.7,6.0,-0.6,0.0,,1007.5,170.0,6.7,12,6,6,3,2016,1
2016-03-06 13:00:00,51.609,Hog,13.3,,1.1,0.0,,1006.4,200.0,7.2,13,6,6,3,2016,1
2016-03-06 14:00:00,48.673,Hog,13.9,,1.7,0.0,,1005.5,190.0,6.7,14,6,6,3,2016,1
2016-03-06 15:00:00,49.992,Hog,14.4,,2.8,0.0,,1004.8,200.0,6.2,15,6,6,3,2016,1
2016-03-06 16:00:00,51.865,Hog,15.0,,3.9,0.0,,1004.2,170.0,7.7,16,6,6,3,2016,1
2016-03-06 17:00:00,66.559,Hog,13.3,4.0,4.4,0.0,,1004.1,160.0,6.2,17,6,6,3,2016,1
2016-03-06 18:00:00,68.81,Hog,11.7,4.0,4.4,0.0,,1004.0,150.0,5.7,18,6,6,3,2016,1
2016-03-06 19:00:00,67.594,Hog,10.0,4.0,5.0,0.0,,1003.7,150.0,4.6,19,6,6,3,2016,1
2016-03-06 20:00:00,58.431,Hog,10.6,2.0,5.0,0.0,,1003.6,160.0,6.2,20,6,6,3,2016,1
2016-03-06 21:00:00,33.871,Hog,8.9,2.0,5.0,0.0,,1003.7,140.0,3.6,21,6,6,3,2016,1
2016-03-06 22:00:00,29.255,Hog,7.2,2.0,3.9,0.0,,1004.0,120.0,3.6,22,6,6,3,2016,1
2016-03-06 23:00:00,27.923,Hog,7.2,2.0,3.9,0.0,,1003.6,120.0,4.1,23,6,6,3,2016,1
2016-03-07 00:00:00,28.581,Hog,5.6,2.0,2.8,0.0,,1003.4,120.0,3.6,0,7,0,3,2016,0
2016-03-07 01:00:00,27.745,Hog,6.1,2.0,2.8,0.0,,1003.5,100.0,3.1,1,7,0,3,2016,0
2016-03-07 02:00:00,28.449,Hog,6.1,2.0,2.8,0.0,,1003.5,110.0,2.6,2,7,0,3,2016,0
2016-03-07 03:00:00,27.602,Hog,6.7,,3.3,0.0,,1003.1,120.0,2.6,3,7,0,3,2016,0
2016-03-07 04:00:00,32.267,Hog,6.1,,3.3,0.0,,1003.0,120.0,2.6,4,7,0,3,2016,0
2016-03-07 05:00:00,46.191,Hog,6.1,,3.3,0.0,,1003.1,110.0,4.6,5,7,0,3,2016,0
2016-03-07 06:00:00,48.843,Hog,5.6,6.0,2.8,0.0,,1003.4,110.0,4.1,6,7,0,3,2016,0
2016-03-07 07:00:00,50.065,Hog,6.1,2.0,2.8,0.0,,1003.9,110.0,5.1,7,7,0,3,2016,0
2016-03-07 08:00:00,48.03100000000001,Hog,7.8,4.0,3.9,0.0,,1004.3,120.0,4.1,8,7,0,3,2016,0
2016-03-07 09:00:00,38.938,Hog,10.6,2.0,3.9,0.0,,1004.3,130.0,3.6,9,7,0,3,2016,0
2016-03-07 10:00:00,34.537,Hog,14.4,0.0,5.0,0.0,,1004.5,150.0,4.6,10,7,0,3,2016,0
2016-03-07 11:00:00,32.674,Hog,16.1,,5.6,0.0,,1004.4,130.0,3.6,11,7,0,3,2016,0
2016-03-07 12:00:00,29.629,Hog,16.7,6.0,6.1,0.0,,1004.3,120.0,4.6,12,7,0,3,2016,0
2016-03-07 13:00:00,29.216,Hog,16.7,,7.2,0.0,,1003.8,120.0,5.7,13,7,0,3,2016,0
2016-03-07 14:00:00,29.509,Hog,16.7,,7.8,0.0,,1003.2,140.0,5.7,14,7,0,3,2016,0
2016-03-07 15:00:00,32.937,Hog,17.2,,8.3,0.0,,1003.2,120.0,5.7,15,7,0,3,2016,0
2016-03-07 16:00:00,39.22,Hog,17.2,,8.9,0.0,,1003.0,130.0,7.7,16,7,0,3,2016,0
2016-03-07 17:00:00,47.739,Hog,16.1,,9.4,0.0,,1003.4,150.0,4.6,17,7,0,3,2016,0
2016-03-07 18:00:00,48.148,Hog,15.6,8.0,8.9,0.0,,1003.2,140.0,4.6,18,7,0,3,2016,0
2016-03-07 19:00:00,49.788,Hog,14.4,,8.3,0.0,,1003.5,130.0,4.1,19,7,0,3,2016,0
2016-03-07 20:00:00,46.487,Hog,14.4,,8.3,0.0,,1003.3,130.0,5.1,20,7,0,3,2016,0
2016-03-07 21:00:00,32.433,Hog,13.9,,8.3,0.0,,1003.7,130.0,6.7,21,7,0,3,2016,0
2016-03-07 22:00:00,30.357,Hog,13.9,,8.3,0.0,,1003.8,130.0,6.7,22,7,0,3,2016,0
2016-03-07 23:00:00,29.091,Hog,13.9,,8.9,0.0,,1003.2,140.0,6.7,23,7,0,3,2016,0
2016-03-08 00:00:00,28.362,Hog,13.9,6.0,9.4,0.0,,1002.8,150.0,3.1,0,8,1,3,2016,0
2016-03-08 01:00:00,30.201,Hog,13.9,4.0,9.4,0.0,,1002.7,160.0,5.1,1,8,1,3,2016,0
2016-03-08 02:00:00,33.975,Hog,13.3,,9.4,0.0,,1002.6,150.0,6.2,2,8,1,3,2016,0
2016-03-08 03:00:00,32.223,Hog,13.3,,10.0,0.0,,1002.1,170.0,4.6,3,8,1,3,2016,0
2016-03-08 04:00:00,38.697,Hog,12.2,,9.4,0.0,,1002.0,140.0,4.6,4,8,1,3,2016,0
2016-03-08 05:00:00,51.389,Hog,12.8,,10.0,0.0,,1001.9,150.0,7.2,5,8,1,3,2016,0
2016-03-08 06:00:00,51.04,Hog,13.3,8.0,10.6,0.0,,1002.1,140.0,5.7,6,8,1,3,2016,0
2016-03-08 07:00:00,51.19,Hog,13.9,,11.1,0.0,,1001.9,160.0,6.2,7,8,1,3,2016,0
2016-03-08 08:00:00,47.14100000000001,Hog,14.4,,11.1,0.0,,1002.4,150.0,4.6,8,8,1,3,2016,0
2016-03-08 09:00:00,32.848,Hog,15.6,,12.2,0.0,,1001.9,160.0,4.6,9,8,1,3,2016,0
2016-03-08 10:00:00,29.81900000000001,Hog,16.7,,12.2,0.0,,1001.5,170.0,7.2,10,8,1,3,2016,0
2016-03-08 11:00:00,29.295,Hog,17.8,,12.2,0.0,,1001.2,190.0,5.1,11,8,1,3,2016,0
2016-03-08 12:00:00,30.507,Hog,20.0,6.0,11.7,0.0,,1001.3,200.0,7.2,12,8,1,3,2016,0
2016-03-08 13:00:00,29.516,Hog,19.4,,10.6,0.0,,1000.9,200.0,8.8,13,8,1,3,2016,0
2016-03-08 14:00:00,34.318000000000005,Hog,21.1,4.0,8.9,0.0,,1000.3,220.0,10.8,14,8,1,3,2016,0
2016-03-08 15:00:00,31.972,Hog,20.0,2.0,6.7,0.0,,1000.7,230.0,10.3,15,8,1,3,2016,0
2016-03-08 16:00:00,34.207,Hog,16.7,2.0,7.2,0.0,,1002.4,230.0,9.3,16,8,1,3,2016,0
2016-03-08 17:00:00,45.362,Hog,13.9,,6.1,0.0,,1003.7,220.0,9.3,17,8,1,3,2016,0
2016-03-08 18:00:00,51.879,Hog,10.6,8.0,5.0,0.0,,1004.7,250.0,9.3,18,8,1,3,2016,0
2016-03-08 19:00:00,51.865,Hog,8.9,,3.9,0.0,,1005.5,240.0,8.8,19,8,1,3,2016,0
2016-03-08 20:00:00,51.931,Hog,7.8,,2.2,0.0,,1006.0,250.0,8.2,20,8,1,3,2016,0
2016-03-08 21:00:00,47.97,Hog,6.7,,2.2,0.0,,1007.3,250.0,8.2,21,8,1,3,2016,0
2016-03-08 22:00:00,30.995,Hog,5.6,,1.7,0.0,,1008.0,230.0,5.7,22,8,1,3,2016,0
2016-03-08 23:00:00,29.16800000000001,Hog,5.6,,1.7,0.0,,1008.1,250.0,5.1,23,8,1,3,2016,0
2016-03-09 00:00:00,29.232,Hog,5.0,8.0,1.1,0.0,,1008.1,260.0,6.2,0,9,2,3,2016,0
2016-03-09 01:00:00,29.605,Hog,3.9,,0.6,0.0,,1008.7,260.0,5.7,1,9,2,3,2016,0
2016-03-09 02:00:00,35.28,Hog,3.3,,0.6,0.0,,1008.0,280.0,2.6,2,9,2,3,2016,0
2016-03-09 03:00:00,32.527,Hog,2.8,,0.0,0.0,,1008.9,280.0,4.6,3,9,2,3,2016,0
2016-03-09 04:00:00,36.747,Hog,2.2,,0.0,0.0,,1009.3,250.0,2.6,4,9,2,3,2016,0
2016-03-09 05:00:00,46.109,Hog,2.2,,0.6,0.0,,1009.4,250.0,4.1,5,9,2,3,2016,0
2016-03-09 06:00:00,49.103,Hog,2.2,8.0,0.6,0.0,,1009.9,260.0,4.1,6,9,2,3,2016,0
2016-03-09 07:00:00,49.109,Hog,1.7,,0.6,-1.0,,1010.4,260.0,4.1,7,9,2,3,2016,0
2016-03-09 08:00:00,42.54,Hog,2.2,,1.1,-1.0,,1012.1,230.0,2.6,8,9,2,3,2016,0
2016-03-09 09:00:00,33.223,Hog,2.2,,1.1,-1.0,,1013.5,250.0,3.1,9,9,2,3,2016,0
2016-03-09 10:00:00,31.965,Hog,3.3,,1.7,-1.0,,1013.1,280.0,4.1,10,9,2,3,2016,0
2016-03-09 11:00:00,32.043,Hog,3.9,,2.2,-1.0,,1014.4,250.0,4.1,11,9,2,3,2016,0
2016-03-09 12:00:00,23.589,Hog,3.9,8.0,2.2,0.0,-1.0,1014.6,230.0,2.6,12,9,2,3,2016,0
2016-03-09 13:00:00,26.593000000000004,Hog,4.4,,1.7,0.0,,1014.5,230.0,4.1,13,9,2,3,2016,0
2016-03-09 14:00:00,41.495,Hog,5.0,,1.7,0.0,,1014.1,260.0,3.1,14,9,2,3,2016,0
2016-03-09 15:00:00,44.201,Hog,5.6,,1.7,0.0,,1015.1,230.0,3.6,15,9,2,3,2016,0
2016-03-09 16:00:00,43.93899999999999,Hog,5.0,,1.7,0.0,,1014.6,210.0,3.6,16,9,2,3,2016,0
2016-03-09 17:00:00,47.243,Hog,4.4,,2.8,-1.0,,1015.5,220.0,3.1,17,9,2,3,2016,0
2016-03-09 18:00:00,42.885,Hog,3.9,8.0,2.2,-1.0,-1.0,1016.7,250.0,3.6,18,9,2,3,2016,0
2016-03-09 19:00:00,54.45399999999999,Hog,3.9,,1.7,0.0,,1017.4,270.0,3.6,19,9,2,3,2016,0
2016-03-09 20:00:00,60.682,Hog,3.9,,1.1,-1.0,,1018.1,270.0,3.6,20,9,2,3,2016,0
2016-03-09 21:00:00,61.262,Hog,3.3,,1.1,-1.0,,1018.5,240.0,2.1,21,9,2,3,2016,0
2016-03-09 22:00:00,49.885,Hog,2.8,,1.1,0.0,,1018.3,300.0,4.1,22,9,2,3,2016,0
2016-03-09 23:00:00,43.074,Hog,2.8,,1.1,0.0,,1018.6,270.0,1.5,23,9,2,3,2016,0
2016-03-10 00:00:00,43.453,Hog,2.8,8.0,1.1,0.0,-1.0,1019.1,220.0,2.1,0,10,3,3,2016,0
2016-03-10 01:00:00,43.89100000000001,Hog,2.2,,0.6,0.0,,1019.1,270.0,3.6,1,10,3,3,2016,0
2016-03-10 02:00:00,46.66,Hog,2.2,,0.0,0.0,,1019.6,280.0,4.1,2,10,3,3,2016,0
2016-03-10 03:00:00,46.07,Hog,1.7,,0.0,0.0,,1019.5,280.0,3.6,3,10,3,3,2016,0
2016-03-10 04:00:00,47.557,Hog,1.1,,0.0,0.0,,1020.1,290.0,3.6,4,10,3,3,2016,0
2016-03-10 05:00:00,56.416,Hog,1.1,,-0.6,0.0,,1021.0,290.0,3.6,5,10,3,3,2016,0
2016-03-10 06:00:00,60.484,Hog,1.1,8.0,-0.6,0.0,,1020.9,280.0,1.5,6,10,3,3,2016,0
2016-03-10 07:00:00,60.142,Hog,1.1,,0.0,0.0,,,260.0,3.1,7,10,3,3,2016,0
2016-03-10 08:00:00,56.428,Hog,1.1,,-0.6,0.0,,1022.2,270.0,3.1,8,10,3,3,2016,0
2016-03-10 09:00:00,49.793,Hog,1.1,,-0.6,0.0,,1022.6,310.0,2.1,9,10,3,3,2016,0
2016-03-10 10:00:00,47.727,Hog,1.1,,-1.1,0.0,,1022.9,300.0,2.6,10,10,3,3,2016,0
2016-03-10 11:00:00,45.09,Hog,1.7,,-1.7,0.0,,1023.0,260.0,1.5,11,10,3,3,2016,0
2016-03-10 12:00:00,42.339,Hog,2.2,8.0,-1.7,0.0,,1023.0,250.0,2.1,12,10,3,3,2016,0
2016-03-10 13:00:00,41.815,Hog,4.4,,-1.7,0.0,,1022.9,300.0,3.1,13,10,3,3,2016,0
2016-03-10 14:00:00,40.222,Hog,5.6,0.0,-1.7,0.0,,1022.4,0.0,0.0,14,10,3,3,2016,0
2016-03-10 15:00:00,47.058,Hog,7.2,0.0,-2.2,0.0,,1022.4,0.0,0.0,15,10,3,3,2016,0
2016-03-10 16:00:00,50.52,Hog,8.3,0.0,-2.2,0.0,,1022.1,10.0,2.1,16,10,3,3,2016,0
2016-03-10 17:00:00,52.889,Hog,8.3,0.0,-1.7,0.0,,1021.7,0.0,0.0,17,10,3,3,2016,0
2016-03-10 18:00:00,56.76300000000001,Hog,7.8,0.0,-1.7,0.0,,1022.1,160.0,1.5,18,10,3,3,2016,0
2016-03-10 19:00:00,58.835,Hog,6.7,0.0,-2.2,0.0,,1023.3,170.0,1.5,19,10,3,3,2016,0
2016-03-10 20:00:00,58.104,Hog,6.7,0.0,-1.7,0.0,,1024.1,,2.1,20,10,3,3,2016,0
2016-03-10 21:00:00,55.608,Hog,5.0,0.0,-1.7,0.0,,1024.9,180.0,2.1,21,10,3,3,2016,0
2016-03-10 22:00:00,39.717,Hog,2.2,0.0,-2.2,0.0,,1025.2,0.0,0.0,22,10,3,3,2016,0
2016-03-10 23:00:00,38.761,Hog,2.8,0.0,-1.7,0.0,,1025.1,0.0,0.0,23,10,3,3,2016,0
2016-03-11 00:00:00,39.227,Hog,0.6,0.0,-2.8,0.0,,1025.1,130.0,2.1,0,11,4,3,2016,0
2016-03-11 01:00:00,39.778,Hog,0.0,0.0,-2.8,0.0,,1024.4,140.0,2.1,1,11,4,3,2016,0
2016-03-11 02:00:00,39.53,Hog,-0.6,0.0,-3.3,0.0,,1025.5,0.0,0.0,2,11,4,3,2016,0
2016-03-11 03:00:00,40.727,Hog,-0.6,0.0,-3.3,0.0,,1025.1,110.0,2.1,3,11,4,3,2016,0
2016-03-11 04:00:00,45.432,Hog,-1.1,0.0,-3.3,0.0,,1025.2,0.0,0.0,4,11,4,3,2016,0
2016-03-11 05:00:00,57.622,Hog,-1.1,0.0,-3.3,0.0,,1025.6,130.0,3.1,5,11,4,3,2016,0
2016-03-11 06:00:00,57.161,Hog,-1.7,0.0,-3.3,0.0,,1025.2,130.0,3.1,6,11,4,3,2016,0
2016-03-11 07:00:00,60.82899999999999,Hog,-0.6,2.0,-2.2,0.0,,1025.2,130.0,2.6,7,11,4,3,2016,0
2016-03-11 08:00:00,57.043,Hog,1.7,2.0,-1.1,0.0,,1025.0,130.0,3.1,8,11,4,3,2016,0
2016-03-11 09:00:00,46.25,Hog,3.9,2.0,0.0,0.0,,1025.1,150.0,3.6,9,11,4,3,2016,0
2016-03-11 10:00:00,42.23,Hog,6.7,4.0,-0.6,0.0,,1024.6,160.0,4.6,10,11,4,3,2016,0
2016-03-11 11:00:00,45.425,Hog,9.4,4.0,-0.6,0.0,,1023.8,160.0,5.7,11,11,4,3,2016,0
2016-03-11 12:00:00,48.798,Hog,11.7,2.0,0.6,0.0,,1023.0,160.0,6.7,12,11,4,3,2016,0
2016-03-11 13:00:00,46.636,Hog,14.4,2.0,2.2,0.0,,1021.8,160.0,7.7,13,11,4,3,2016,0
2016-03-11 14:00:00,49.172,Hog,16.1,2.0,3.9,0.0,,1020.9,160.0,7.2,14,11,4,3,2016,0
2016-03-11 15:00:00,39.279,Hog,17.2,2.0,5.0,0.0,,1019.7,170.0,6.2,15,11,4,3,2016,0
2016-03-11 16:00:00,39.554,Hog,17.8,2.0,5.6,0.0,,1019.1,180.0,7.2,16,11,4,3,2016,0
2016-03-11 17:00:00,49.691,Hog,18.3,2.0,6.1,0.0,,1018.7,170.0,6.7,17,11,4,3,2016,0
2016-03-11 18:00:00,53.538,Hog,18.9,2.0,6.1,0.0,,1018.4,170.0,5.1,18,11,4,3,2016,0
2016-03-11 19:00:00,53.773,Hog,17.2,2.0,5.6,0.0,,1018.1,170.0,4.6,19,11,4,3,2016,0
2016-03-11 20:00:00,55.706,Hog,16.1,2.0,5.0,0.0,,1018.1,170.0,5.1,20,11,4,3,2016,0
2016-03-11 21:00:00,39.434,Hog,14.4,0.0,6.1,0.0,,1018.6,170.0,4.6,21,11,4,3,2016,0
2016-03-11 22:00:00,33.441,Hog,14.4,0.0,5.6,0.0,,1018.1,170.0,4.6,22,11,4,3,2016,0
2016-03-11 23:00:00,34.967,Hog,14.4,2.0,5.0,0.0,,1017.9,180.0,4.6,23,11,4,3,2016,0
2016-03-12 00:00:00,33.822,Hog,13.9,0.0,4.4,0.0,,1018.2,200.0,4.6,0,12,5,3,2016,1
2016-03-12 01:00:00,35.783,Hog,13.9,2.0,4.4,0.0,,1018.0,210.0,4.1,1,12,5,3,2016,1
2016-03-12 02:00:00,34.431,Hog,12.8,0.0,3.9,0.0,,1017.9,200.0,3.6,2,12,5,3,2016,1
2016-03-12 03:00:00,35.328,Hog,12.2,0.0,3.3,0.0,,1017.4,210.0,3.1,3,12,5,3,2016,1
2016-03-12 04:00:00,42.382,Hog,11.1,0.0,3.3,0.0,,1017.1,200.0,3.1,4,12,5,3,2016,1
